store_id,platform,platform_code,platform_store_key,shop_name,license_name,unified_credit_code,customer_code,responsible_unit,responsible_person,contact,province,city,shop_status,upstream_commercial_code,upstream_commercial_name,involved_products,notes,fixed_tier
W05626,京东,jd,京东维泽佳广东大药房旗舰店,维泽佳广东大药房旗舰店,深圳市维泽佳贸易有限公司,91440300MA5FFP5011,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05627,天猫,taobao,天猫为济堂大药房旗舰店,为济堂大药房旗舰店,深圳市为济堂药行有限公司,91440300MA5H6N488H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05628,京东,jd,京东文华仲景大药房旗舰店,文华仲景大药房旗舰店,深圳市文华医药有限公司,914403007852666250,802183272,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05629,拼多多,pinduoduo,拼多多文华大药房旗舰店,文华大药房旗舰店,深圳市文华医药有限公司,914403007852666250,802183272,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05630,天猫,taobao,天猫文华仲景大药房旗舰店,文华仲景大药房旗舰店,深圳市文华医药有限公司,914403007852666250,802183272,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05631,天猫,taobao,天猫文心医药专营店,文心医药专营店,深圳市文心医药连锁有限公司,91440300MA5HTPHU1B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05632,京东,jd,京东百姓智大药房官方旗舰店,百姓智大药房官方旗舰店,深圳市西坑大药房有限公司,91440300MA5D9G5N0E,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05633,天猫,taobao,天猫祥诚药品专营店,祥诚药品专营店,深圳市祥诚医药有限公司,91440300MA5G6XG722,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05634,天猫,taobao,天猫小土哥大药房旗舰店,小土哥大药房旗舰店,深圳市小乐药大药房有限公司,91440300MA5H9EUQ2F,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05635,京东,jd,京东立福大药房旗舰店,立福大药房旗舰店,深圳市欣万盛大药房有限公司,91440300077537252M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05636,美团,meituan,美团欣万盛大药房旗舰店,欣万盛大药房旗舰店,深圳市欣万盛大药房有限公司,91440300077537252M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05637,天猫,taobao,天猫位春堂大药房旗舰店,位春堂大药房旗舰店,深圳市新锋健康药房有限公司,91440300MA5HT4B35K,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05638,天猫,taobao,天猫新灏医药专营店,新灏医药专营店,深圳市新灏医药有限公司,91440300MA5GRR159N,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05639,京东,jd,京东兴乐仙大药房官方旗舰店,兴乐仙大药房官方旗舰店,深圳市新生医药有限公司,91440300MA5FKL0X6B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05640,京东,jd,京东益加士大药房旗舰店,益加士大药房旗舰店,深圳市新生医药有限公司,91440300MA5FKL0X6B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05641,天猫,taobao,天猫邦鸿大药房旗舰店,邦鸿大药房旗舰店,深圳市新生医药有限公司,91440300MA5FKL0X6B,,商业一大区,张智一,,广东,深圳,关闭,,,,店铺已关闭26.5.19,observation_only
W05642,天猫,taobao,天猫罗药师大药房旗舰店,罗药师大药房旗舰店,深圳市新一德药房连锁有限公司,91440300MA5DA9F88N,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05643,京东,jd,京东麟医生大药房旗舰店,麟医生大药房旗舰店,深圳市新粤康药业有限公司,91440300MA5D97UA9R,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05644,天猫,taobao,天猫信德堂大药房旗舰店,信德堂大药房旗舰店,深圳市信德堂药业连锁有限公司,91440300758349900L,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05645,拼多多,pinduoduo,拼多多百年道益大药房官方旗舰店,百年道益大药房官方旗舰店,深圳市信立德药业有限公司,914403007883108717,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05646,药师帮,yaoshibang,药师帮深圳市信立德药业,深圳市信立德药业,深圳市信立德药业有限公司,914403007883108717,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05647,京东,jd,京东兴万盛大药房旗舰店,兴万盛大药房旗舰店,深圳市兴万盛大药房有限公司,91440300306130836J,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05648,美团,meituan,美团广东兴万盛大药房旗舰店,广东兴万盛大药房旗舰店,深圳市兴万盛大药房有限公司,91440300306130836J,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05649,天猫,taobao,天猫兴万盛医药专营店,兴万盛医药专营店,深圳市兴万盛大药房有限公司,91440300306130836J,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05650,京东,jd,京东康易康大药房旗舰店,康易康大药房旗舰店,深圳市兴万盛大药房有限公司章阁分店,91440300359856040D,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05651,京东,jd,京东邦鸿大药房旗舰店,邦鸿大药房旗舰店,深圳市兴叶博医药有限公司,914403003591208694,,商业一大区,张智一,,广东,深圳,关闭,,,,店铺已关闭26.5.19,observation_only
W05652,京东,jd,京东上长岭大药房官方旗舰店,上长岭大药房官方旗舰店,深圳市兴叶博医药有限公司,914403003591208694,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05653,拼多多,pinduoduo,拼多多西乙E药大药房旗舰店,西乙E药大药房旗舰店,深圳市杏林春堂大药房连锁有限公司,91440300067998514N,850005141,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05654,天猫,taobao,天猫杏林春堂大药房旗舰店,杏林春堂大药房旗舰店,深圳市杏林春堂大药房连锁有限公司,91440300067998514N,850005141,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05655,京东,jd,京东锦多多大药房旗舰店,锦多多大药房旗舰店,深圳市阳和大药房有限公司,91440300360126061K,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05656,天猫,taobao,天猫极倍健大药房旗舰店,极倍健大药房旗舰店,深圳市养元谷大药房有限公司,91440300MA5HPUXT7N,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05657,京东,jd,京东安信大大药房旗舰店,安信大大药房旗舰店,深圳市养正堂大药房有限公司,91440300MA5EMDE70U,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05658,京东,jd,京东一约堂深圳大药房旗舰店,一约堂深圳大药房旗舰店,深圳市养正堂大药房有限公司,91440300MA5EMDE70U,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05659,京东,jd,京东粤芳香大药房旗舰店,粤芳香大药房旗舰店,深圳市药宝康大药房有限公司,91440300MA5FT74A4G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05660,京东,jd,京东药易购大药房官方旗舰店,药易购大药房官方旗舰店,深圳市药易购医药连锁有限公司,91440300MAENRMQP0A,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05661,拼多多,pinduoduo,拼多多和润锦大药房旗舰店,和润锦大药房旗舰店,深圳市一康大药房有限公司,91440300MA5FURN46G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05662,拼多多,pinduoduo,拼多多和润清大药房旗舰店,和润清大药房旗舰店,深圳市一康大药房有限公司,91440300MA5FURN46G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05663,拼多多,pinduoduo,拼多多思旋绘大药房旗舰店,思旋绘大药房旗舰店,深圳市一康大药房有限公司,91440300MA5FURN46G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05664,拼多多,pinduoduo,拼多多怡健恩大药房旗舰店,怡健恩大药房旗舰店,深圳市一康大药房有限公司,91440300MA5FURN46G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05665,天猫,taobao,天猫一康药品专营店,一康药品专营店,深圳市一康大药房有限公司,91440300MA5FURN46G,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05666,药师帮,yaoshibang,药师帮深圳市一生康医药,深圳市一生康医药,深圳市一生康医药有限公司,91440300755695621P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05667,天猫,taobao,天猫医华安医药专营店,医华安医药专营店,深圳市医华安医药有限公司,91440300MA5HTAGW0M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05668,京东,jd,京东锦辕大药房旗舰店,锦辕大药房旗舰店,深圳市医锦堂健康药房有限公司,914403003498176468,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05669,天猫,taobao,天猫医圣全医药专营店,医圣全医药专营店,深圳市医圣全大药房有限公司,91440300MADLRJQY2N,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05670,京东,jd,京东康誉连大药房旗舰店,康誉连大药房旗舰店,深圳市颐康堂大药房有限公司,91440300MA5GGQ8E4B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05671,京东,jd,京东美展达大药房旗舰店,美展达大药房旗舰店,深圳市颐康堂大药房有限公司,91440300MA5GGQ8E4B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05672,京东,jd,京东颐康堂大药房旗舰店,颐康堂大药房旗舰店,深圳市颐康堂大药房有限公司,91440300MA5GGQ8E4B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05673,天猫,taobao,天猫颐康堂大药房旗舰店,颐康堂大药房旗舰店,深圳市颐康堂大药房有限公司,91440300MA5GGQ8E4B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05674,天猫,taobao,天猫硬帮帮医药专营店,硬帮帮医药专营店,深圳市硬帮帮医药有限公司,91440300MAEPC9RA9M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05675,京东,jd,京东利康信大药房旗舰店,利康信大药房旗舰店,深圳市永祥药房连锁有限公司,914403007261806020,850004180,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05676,京东,jd,京东永祥大药房旗舰店,永祥大药房旗舰店,深圳市永祥药房连锁有限公司,914403007261806020,850004180,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05677,京东,jd,京东永祥信美大药房旗舰店,永祥信美大药房旗舰店,深圳市永祥药房连锁有限公司,914403007261806020,850004180,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05678,天猫,taobao,天猫永祥大药房旗舰店,永祥大药房旗舰店,深圳市永祥药房连锁有限公司,914403007261806020,850004180,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05679,天猫,taobao,天猫如元堂大药房旗舰店,如元堂大药房旗舰店,深圳市永信堂大药房有限公司,914403003193225463,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05680,京东,jd,京东友和同胜大药房旗舰店,友和同胜大药房旗舰店,深圳市友和同胜药房有限公司,914403003591673686,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05681,京东,jd,京东吉茂佳大药房官方旗舰店,吉茂佳大药房官方旗舰店,深圳市友和之家大药房有限公司,91440300MA5EG6NT66,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05682,京东,jd,京东普汇福大药房官方旗舰店,普汇福大药房官方旗舰店,深圳市友和之家大药房有限公司,91440300MA5EG6NT66,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05683,京东,jd,京东旭医仁大药房官方旗舰店,旭医仁大药房官方旗舰店,深圳市友和之家大药房有限公司,91440300MA5EG6NT66,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05684,拼多多,pinduoduo,拼多多旭医仁大药房官方旗舰店,旭医仁大药房官方旗舰店,深圳市友和之家大药房有限公司,91440300MA5EG6NT66,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05685,天猫,taobao,天猫友和之家大药房旗舰店,友和之家大药房旗舰店,深圳市友和之家大药房有限公司,91440300MA5EG6NT66,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05686,拼多多,pinduoduo,拼多多友和之家翠竹二药品保健大药房旗舰店,友和之家翠竹二药品保健大药房旗舰店,深圳市友和之家大药房有限公司翠竹二分店,91440300MA5GD8MF6H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05687,天猫,taobao,天猫有康医药专营店,有康医药专营店,深圳市有康大药房有限公司,91440300MACUW06U4L,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05688,京东,jd,京东愉康大药房旗舰店,愉康大药房旗舰店,深圳市愉康大药房连锁有限公司,91440300342736835R,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05689,美团,meituan,美团钰福安大药房旗舰店,钰福安大药房旗舰店,深圳市钰福安健康药房有限公司,91440300MAK1EKY525,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05690,天猫,taobao,天猫钰福安医药专营店,钰福安医药专营店,深圳市钰福安健康药房有限公司,91440300MAK1EKY525,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05691,京东,jd,京东亲柔雨大药房旗舰店,亲柔雨大药房旗舰店,深圳市御安宫大药房有限公司,91440300MACM01UY0H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05692,京东,jd,京东裕谦诚大药房旗舰店,裕谦诚大药房旗舰店,深圳市御安宫大药房有限公司,91440300MACM01UY0H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05693,京东,jd,京东樟镶枫大药房旗舰店,樟镶枫大药房旗舰店,深圳市御安宫大药房有限公司,91440300MACM01UY0H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05694,药师帮,yaoshibang,药师帮深圳元和堂,深圳元和堂,深圳市元和堂药业有限公司,91440300795415102H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05695,拼多多,pinduoduo,拼多多济百珍大药房旗舰店,济百珍大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05696,拼多多,pinduoduo,拼多多健元尊大药房旗舰店,健元尊大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05697,拼多多,pinduoduo,拼多多药安福大药房旗舰店,药安福大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05698,拼多多,pinduoduo,拼多多益济德大药房旗舰店,益济德大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05699,拼多多,pinduoduo,拼多多圆心友和大药房旗舰店,圆心友和大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05700,天猫,taobao,天猫药安福大药房旗舰店,药安福大药房旗舰店,深圳市圆心友和医药大药房有限公司,91440300MA5EJHK069,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05701,天猫,taobao,天猫圳康大药房旗舰店,圳康大药房旗舰店,深圳市圳康大药房有限公司,91440300MA5HKB5967,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05702,拼多多,pinduoduo,拼多多正美康健康大药房旗舰店,正美康健康大药房旗舰店,深圳市正美康大药房有限公司,91440300559864483H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05703,拼多多,pinduoduo,拼多多正美康药品大药房旗舰店,正美康药品大药房旗舰店,深圳市正美康大药房有限公司,91440300559864483H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05704,京东,jd,京东治胜法宝大药房旗舰店,治胜法宝大药房旗舰店,深圳市治胜法宝大药房有限公司,91440300MAE3586Y0H,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05705,京东,jd,京东中港大药房旗舰店,中港大药房旗舰店,深圳市中港大药房有限公司,9144030057198156XL,802183243,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05706,美团,meituan,美团中港大药房旗舰店,中港大药房旗舰店,深圳市中港大药房有限公司,9144030057198156XL,802183243,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05707,拼多多,pinduoduo,拼多多中港大药房旗舰店,中港大药房旗舰店,深圳市中港大药房有限公司,9144030057198156XL,802183243,KA三大区,孙英昌,查剑伟,广东,深圳,正常,,,,,observation_only
W05708,天猫,taobao,天猫中港大药房旗舰店,中港大药房旗舰店,深圳市中港大药房有限公司,9144030057198156XL,802183243,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05709,天猫,taobao,天猫中康臣医药专营店,中康臣医药专营店,深圳市中康臣大药房有限公司,91440300MAD091A220,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05710,京东,jd,京东中源大药房旗舰店,中源大药房旗舰店,深圳市中源大药房连锁有限公司,91440300591889162M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05711,天猫,taobao,天猫中源大药房旗舰店,中源大药房旗舰店,深圳市中源大药房连锁有限公司,91440300591889162M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05712,天猫,taobao,天猫中源药品专营店,中源药品专营店,深圳市中源药业有限公司,91440300MA5GCH184U,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05713,药师帮,yaoshibang,药师帮深圳中源旗舰店,深圳中源旗舰店,深圳市中源医药有限公司,914403007576147176,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05714,拼多多,pinduoduo,拼多多养合禧大药房旗舰店,养合禧大药房旗舰店,深圳市众康药业有限公司,91440300MA5FUWHY7P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05715,拼多多,pinduoduo,拼多多悦年堂大药房旗舰店,悦年堂大药房旗舰店,深圳市众康药业有限公司,91440300MA5FUWHY7P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05716,拼多多,pinduoduo,拼多多众客康大药房旗舰店,众客康大药房旗舰店,深圳市众康药业有限公司,91440300MA5FUWHY7P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05717,京东,jd,京东众联堂大药房旗舰店,众联堂大药房旗舰店,深圳市众联堂大药房连锁有限公司金源分店,91440300MAD5RN6B36,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05718,美团,meituan,美团众联堂大药房旗舰店,众联堂大药房旗舰店,深圳市众联堂大药房连锁有限公司金源分店,91440300MAD5RN6B36,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05719,京东,jd,京东佗美匠大药房旗舰店,佗美匠大药房旗舰店,深圳市祝君康大药房连锁有限公司,91440300MAEGNCWU4R,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05720,天猫,taobao,天猫医佳康大药房旗舰店,医佳康大药房旗舰店,深圳医佳康大药房有限公司,91440300MA5DGFBP0G,850004184,KA三大区,孙英昌,,广东,深圳,正常,,,,,observation_only
W05721,京东,jd,京东言闻大药房官方旗舰店,言闻大药房官方旗舰店,深圳优致健康医药有限公司,9144030058273840XP,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05722,天猫,taobao,天猫友康达医药专营店,友康达医药专营店,深圳友康达药业有限公司,91440300MACNNMXA7B,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W05723,拼多多,pinduoduo,拼多多百姓堂药品大药房旗舰店,百姓堂药品大药房旗舰店,沈丘县百姓堂大药房,91411624MA3XDFX20Y,,商业二大区,孙成,,河南,周口,正常,,,,,observation_only
W05724,拼多多,pinduoduo,拼多多复元堂阮家医药大药房旗舰店,复元堂阮家医药大药房旗舰店,沈丘县老城镇复元堂阮家药店,91411624087348391G,,商业二大区,孙成,,河南,周口,正常,,,,,observation_only
W05725,拼多多,pinduoduo,拼多多留福镇医药大药房旗舰店,留福镇医药大药房旗舰店,沈丘县留福镇大药房,91411624MA9F6FK75M,,商业二大区,孙成,,河南,周口,正常,,,,,observation_only
W05726,京东,jd,京东稻恋滋大药房旗舰店,稻恋滋大药房旗舰店,沈阳安和堂中兴大药房有限公司,91210114MAD7G0NQ34,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05727,京东,jd,京东芙裳辽大药房旗舰店,芙裳辽大药房旗舰店,沈阳安和堂中兴大药房有限公司,91210114MAD7G0NQ34,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05728,京东,jd,京东愈倾宏大药房旗舰店,愈倾宏大药房旗舰店,沈阳安和堂中兴大药房有限公司,91210114MAD7G0NQ34,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05729,天猫,taobao,天猫安和堂中兴医药专营店,安和堂中兴医药专营店,沈阳安和堂中兴大药房有限公司,91210114MAD7G0NQ34,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05730,京东,jd,京东清弗大药房旗舰店,清弗大药房旗舰店,沈阳百草顺大药房有限公司,91210113MAK4DGQU2T,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05731,京东,jd,京东桦苇怡大药房旗舰店,桦苇怡大药房旗舰店,沈阳宝逸北药家大药房有限公司,91210112MA0P4AFN2E,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05732,京东,jd,京东赋泰桦大药房旗舰店,赋泰桦大药房旗舰店,沈阳丁香园大药房有限公司,91210114MAC3JP185P,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05733,京东,jd,京东今轩堂大药房旗舰店,今轩堂大药房旗舰店,沈阳丁香园大药房有限公司,91210114MAC3JP185P,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05734,京东,jd,京东东北大药房旗舰店,东北大药房旗舰店,沈阳东北大药房连锁有限公司,91210106242613221R,802322202,KA二大区,韩熙,,辽宁,沈阳,正常,,,,,observation_only
W05735,天猫,taobao,天猫东北大药房旗舰店,东北大药房旗舰店,沈阳东北大药房连锁有限公司,91210106242613221R,802322202,KA二大区,韩熙,,辽宁,沈阳,正常,,,,,observation_only
W05736,天猫,taobao,天猫汇恒康大药房旗舰店,汇恒康大药房旗舰店,沈阳汇恒康药房有限公司,91210102MA0P4U3A4F,850004017,KA二大区,韩熙,,辽宁,沈阳,正常,,,,,observation_only
W05737,天猫,taobao,天猫康益顺医药专营店,康益顺医药专营店,沈阳康益顺大药房有限公司,91210106MADUYM8712,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05738,京东,jd,京东澳因贝大药房旗舰店,澳因贝大药房旗舰店,沈阳美佳迪大药房有限公司,91210114MADTPH384W,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05739,京东,jd,京东米粤大药房旗舰店,米粤大药房旗舰店,沈阳美佳迪大药房有限公司,91210114MADTPH384W,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05740,拼多多,pinduoduo,拼多多舍益健康大药房旗舰店,舍益健康大药房旗舰店,沈阳舍益大药房有限公司,91210112MAD7T6CK1U,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05741,京东,jd,京东和春堂大药房旗舰店,和春堂大药房旗舰店,沈阳盛方大药房连锁企业经营管理有限公司,912101143132391275,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05742,天猫,taobao,天猫众药熙康大药房旗舰店,众药熙康大药房旗舰店,沈阳盛方大药房连锁企业经营管理有限公司,912101143132391275,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05743,拼多多,pinduoduo,拼多多润缘智慧医药大药房旗舰店,润缘智慧医药大药房旗舰店,沈阳市晨星霖缘大药房有限公司,91210106MA0TXNWQ2L,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05744,京东,jd,京东毅甯曦大药房旗舰店,毅甯曦大药房旗舰店,沈阳市大东区众合堂大药房,912101043406814639,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05745,天猫,taobao,天猫佳乐康医药专营店,佳乐康医药专营店,沈阳市佳乐康药房有限公司,91210106MAE0445L9K,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05746,天猫,taobao,天猫聚康正医药专营店,聚康正医药专营店,沈阳市聚康正大药房（个人独资）,91210105MA0YB2AP1A,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05747,拼多多,pinduoduo,拼多多秋逸医药大药房旗舰店,秋逸医药大药房旗舰店,沈阳市秋逸大药房有限公司,91210114MAE44KXQ5W,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05748,京东,jd,京东百市旺大药房旗舰店,百市旺大药房旗舰店,沈阳市胜源大药房有限公司,91210104MABU67AH98,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05749,天猫,taobao,天猫医康医药专营店,医康医药专营店,沈阳市医康大药房有限公司,91210104MADCL82359,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05750,京东,jd,京东和双益隆大药房旗舰店,和双益隆大药房旗舰店,沈阳市于洪区同益民药房,912101145646885091,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05751,天猫,taobao,天猫尧玉锦堂大药房旗舰店,尧玉锦堂大药房旗舰店,沈阳喜来康大药房有限公司,91210111MAC173QD8J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05752,京东,jd,京东施方草木堂大药房旗舰店,施方草木堂大药房旗舰店,沈阳喜速康大药房有限公司,91210111MACC68AN6Y,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05753,京东,jd,京东向阳花大药房旗舰店,向阳花大药房旗舰店,沈阳向阳花大药房连锁有限公司,91210111335716596W,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05754,京东,jd,京东沈阳鑫顺康大药房旗舰店,沈阳鑫顺康大药房旗舰店,沈阳鑫顺康大药房有限公司,91210114MADK9C609J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05755,京东,jd,京东鑫顺康大药房官方旗舰店,鑫顺康大药房官方旗舰店,沈阳鑫顺康大药房有限公司,91210114MADK9C609J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05756,京东,jd,京东鑫顺康大药房旗舰店,鑫顺康大药房旗舰店,沈阳鑫顺康大药房有限公司,91210114MADK9C609J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05757,京东,jd,京东鲸售大药房旗舰店,鲸售大药房旗舰店,沈阳鑫医富道大药房有限公司,91210181MADMMY134Y,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05758,天猫,taobao,天猫药起发医药专营店,药起发医药专营店,沈阳药起发大药房有限公司,91210106MAE4ENRM7R,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05759,京东,jd,京东帝贵仁大药房旗舰店,帝贵仁大药房旗舰店,沈阳宜康堂大药房有限公司,91210102MAD7W7JW3L,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05760,天猫,taobao,天猫益惠堂医药专营店,益惠堂医药专营店,沈阳益惠堂大药房有限公司,91210112564668209K,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05761,京东,jd,京东愈安堂大药房旗舰店,愈安堂大药房旗舰店,沈阳愈安堂大药房有限公司,91210104MAEFH4Q21J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W05762,京东,jd,京东弋汎沣瞬大药房旗舰店,弋汎沣瞬大药房旗舰店,沈阳豫金湘健康药房,91210111L1464052XW,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
